q4,q4h,q6,q6h,label
0.109345,0.016662,0.340178,0.132492, liq
0.162128,0.159512,0.535593,0.502661, fcc
0.10634,0.038497,0.156919,0.126502, liq
0.116151,0.038079,0.266081,0.142876, liq
0.088297,0.03702,0.364355,0.129043, liq
0.184548,0.151028,0.524013,0.482588, fcc
0.125301,0.176453,0.524063,0.507362, fcc
0.087892,0.028445,0.456209,0.163456, liq
0.229245,0.155222,0.518241,0.490931, fcc
0.094759,0.027102,0.462232,0.215807, liq
0.105209,0.167836,0.568934,0.481181, fcc
0.187786,0.14313,0.484621,0.479586, fcc
0.189951,0.158496,0.481181,0.470751, fcc
0.149529,0.02945,0.269375,0.185715, liq
0.142791,0.027497,0.386926,0.156955, liq
0.142036,0.02391,0.480855,0.19959, liq
0.199776,0.162982,0.479407,0.505339, fcc
0.133655,0.156729,0.501787,0.463206, fcc
0.173857,0.165545,0.523291,0.487548, fcc
0.10186,0.029648,0.347387,0.129818, liq
0.236103,0.159598,0.549184,0.5007, fcc
0.189579,0.174042,0.514872,0.481735, fcc
0.110495,0.029684,0.391418,0.174081, liq
0.214892,0.139124,0.433563,0.488869, fcc
0.080501,0.027153,0.275888,0.138031, liq
0.091538,0.043388,0.287939,0.095051, liq
0.083503,0.01997,0.374158,0.155616, liq
0.160751,0.119055,0.441205,0.448659, fcc
0.072971,0.0444,0.405136,0.165447, liq
0.073863,0.016019,0.39435,0.150293, liq
0.213677,0.152647,0.418439,0.507472, fcc
0.133324,0.16489,0.47963,0.501973, fcc
0.175853,0.029527,0.440026,0.130388, liq
0.206892,0.161053,0.509718,0.523086, fcc
0.16185,0.171206,0.552962,0.518261, fcc
0.160099,0.163842,0.428734,0.500581, fcc
0.166161,0.177281,0.464042,0.526926, fcc
0.158191,0.035128,0.328595,0.171056, liq
0.09503,0.017759,0.389554,0.129697, liq
0.188746,0.137647,0.475377,0.525486, fcc
0.18065,0.169421,0.488213,0.516849, fcc
0.114067,0.142072,0.518012,0.469294, fcc
0.150049,0.025591,0.374599,0.198596, liq
0.099668,0.02234,0.368888,0.120296, liq
0.102738,0.029025,0.283137,0.139001, liq
0.169865,0.159991,0.558712,0.489321, fcc
0.114372,0.044319,0.37884,0.143121, liq
0.172301,0.177692,0.519137,0.495116, fcc
0.153025,0.017944,0.313252,0.190235, liq
0.208693,0.157013,0.543436,0.478325, fcc
0.072918,0.022983,0.4338,0.251482, liq
0.152903,0.027354,0.401499,0.14644, liq
0.086426,0.041986,0.282761,0.111424, liq
0.092817,0.135925,0.50802,0.471436, fcc
0.139938,0.048633,0.250326,0.112657, liq
0.097222,0.035927,0.342914,0.16001, liq
0.070015,0.034758,0.376692,0.200144, liq
0.202984,0.158741,0.472951,0.476075, fcc
0.125125,0.142121,0.490954,0.460404, fcc
0.204782,0.162521,0.435375,0.510882, fcc
0.086548,0.033464,0.421598,0.246048, liq
0.11313,0.046236,0.342093,0.210233, liq
0.152452,0.022359,0.505557,0.199008, liq
0.124354,0.151028,0.517099,0.491532, fcc
0.1334,0.01786,0.250809,0.240416, liq
0.152719,0.011356,0.384732,0.169799, liq
0.141277,0.051608,0.268366,0.189942, liq
0.17757,0.146223,0.535739,0.471927, fcc
0.109122,0.025667,0.307696,0.163496, liq
0.221156,0.163385,0.511535,0.497826, fcc
0.143203,0.045167,0.256973,0.102464, liq
0.17566,0.147169,0.452354,0.471828, fcc
0.115611,0.028615,0.435375,0.182891, liq
0.133133,0.165532,0.517893,0.493699, fcc
0.070709,0.03839,0.438733,0.210607, liq
0.106557,0.029902,0.474967,0.194154, liq
0.076047,0.021344,0.443302,0.246054, liq
0.213992,0.144682,0.485603,0.503062, fcc
0.118334,0.030469,0.332877,0.207299, liq
0.13564,0.021605,0.332071,0.155069, liq
0.12548,0.029775,0.225879,0.207547, liq
0.1128,0.03646,0.31281,0.181345, liq
0.073004,0.048016,0.402628,0.165807, liq
0.09739,0.051889,0.374664,0.219693, liq
0.180646,0.195924,0.512884,0.532066, fcc
0.146398,0.15554,0.506391,0.50162, fcc
0.151394,0.04021,0.3648,0.135525, liq
0.036114,0.037092,0.345328,0.145529, liq
0.136916,0.165816,0.508957,0.462459, fcc
0.161321,0.168606,0.524709,0.448134, fcc
0.212084,0.156035,0.51725,0.507749, fcc
0.211384,0.175784,0.514738,0.502046, fcc
0.14037,0.167572,0.420333,0.511363, fcc
0.204791,0.169815,0.447085,0.489529, fcc
0.063628,0.033049,0.391137,0.199311, liq
0.185372,0.143036,0.512378,0.503128, fcc
0.190147,0.163128,0.49905,0.478217, fcc
0.075131,0.164259,0.546095,0.501773, fcc
0.142295,0.159277,0.529187,0.518874, fcc
0.156814,0.155177,0.489135,0.457927, fcc
0.167214,0.041658,0.461461,0.178984, liq
0.146853,0.025801,0.469557,0.220852, liq
0.10206,0.024106,0.380571,0.174087, liq
0.154518,0.13761,0.506756,0.490609, fcc
0.166432,0.155712,0.473312,0.481432, fcc
0.100272,0.038353,0.301157,0.123351, liq
0.101161,0.030839,0.355221,0.202164, liq
0.07092,0.036663,0.384524,0.123148, liq
0.100739,0.013268,0.296678,0.247831, liq
0.109995,0.042883,0.488585,0.131604, liq
0.079516,0.02757,0.437006,0.164982, liq
0.156069,0.155805,0.425563,0.501835, fcc
0.128946,0.162776,0.48931,0.513335, fcc
0.229001,0.165275,0.457727,0.473103, fcc
0.073648,0.015831,0.38569,0.193535, liq
0.153303,0.137571,0.498615,0.477937, fcc
0.137265,0.033905,0.432572,0.159648, liq
0.204729,0.173517,0.488641,0.492864, fcc
0.101851,0.032878,0.390603,0.193005, liq
0.139807,0.153334,0.491148,0.476088, fcc
0.058387,0.03797,0.384528,0.266279, liq
0.134101,0.043502,0.340978,0.094725, liq
0.1373,0.037657,0.412184,0.171841, liq
0.181703,0.17704,0.441397,0.488965, fcc
0.115369,0.014603,0.333254,0.270351, liq
0.144295,0.151737,0.535491,0.511688, fcc
0.108396,0.023085,0.346473,0.170851, liq
0.056194,0.033273,0.312699,0.159546, liq
0.137482,0.168668,0.525096,0.49785, fcc
0.240939,0.131353,0.516958,0.515865, fcc
0.239656,0.166786,0.517463,0.47309, fcc
0.216412,0.142028,0.485838,0.508475, fcc
0.193171,0.160712,0.569211,0.481234, fcc
0.151964,0.02924,0.34188,0.111838, liq
0.210923,0.168365,0.459085,0.487843, fcc
0.087039,0.030642,0.272868,0.161142, liq
0.196024,0.152668,0.467432,0.460695, fcc
0.162758,0.163636,0.601207,0.457561, fcc
0.098128,0.026175,0.294724,0.136856, liq
0.09763,0.032292,0.264587,0.20165, liq
0.141977,0.149081,0.463806,0.499183, fcc
0.088305,0.032245,0.302542,0.165808, liq
0.080867,0.039014,0.346838,0.156884, liq
0.13353,0.012172,0.316485,0.156036, liq
0.157988,0.160356,0.523628,0.492991, fcc
0.116062,0.036111,0.508454,0.177303, liq
0.110821,0.022682,0.444694,0.214778, liq
0.212858,0.176058,0.591105,0.507927, fcc
0.179787,0.157286,0.494547,0.480893, fcc
0.128167,0.157038,0.530506,0.493942, fcc
0.070598,0.028464,0.305487,0.208349, liq
0.169292,0.168538,0.563816,0.470081, fcc
0.235054,0.150475,0.479333,0.487205, fcc
0.073177,0.032779,0.43826,0.151399, liq
0.087154,0.035498,0.439527,0.22601, liq
0.180133,0.024421,0.445059,0.141867, liq
0.082525,0.020207,0.329468,0.19949, liq
0.234053,0.186409,0.505109,0.520909, fcc
0.093155,0.024698,0.445758,0.219292, liq
0.15828,0.150305,0.461303,0.525375, fcc
0.153357,0.136645,0.571337,0.482649, fcc
0.130153,0.162995,0.555846,0.496841, fcc
0.151749,0.156942,0.44869,0.482174, fcc
0.107443,0.044604,0.339242,0.092409, liq
0.08259,0.038561,0.371016,0.10801, liq
0.184525,0.185402,0.540223,0.50719, fcc
0.083944,0.036801,0.347646,0.116762, liq
0.121791,0.0342,0.267335,0.198637, liq
0.085723,0.033898,0.355904,0.073031, liq
0.23945,0.151795,0.54179,0.490753, fcc
0.078076,0.043012,0.307871,0.091744, liq
0.134662,0.14929,0.466266,0.45314, fcc
0.153546,0.042196,0.23681,0.123436, liq
0.146599,0.02277,0.355778,0.20859, liq
0.158249,0.143984,0.400777,0.481588, fcc
0.148586,0.152043,0.484416,0.52535, fcc
0.140185,0.157649,0.518311,0.512163, fcc
0.097289,0.035523,0.348051,0.179985, liq
0.213524,0.136484,0.554852,0.509279, fcc
0.189878,0.169825,0.573382,0.491344, fcc
0.213802,0.181322,0.517238,0.515126, fcc
0.048258,0.026994,0.425322,0.162842, liq
0.183007,0.147282,0.495227,0.491601, fcc
0.087031,0.033167,0.361076,0.235705, liq
0.150239,0.039543,0.292983,0.148705, liq
0.143614,0.167604,0.490723,0.476177, fcc
0.196468,0.154508,0.503665,0.535666, fcc
0.202453,0.163684,0.502877,0.520716, fcc
0.156041,0.017682,0.410793,0.129343, liq
0.141071,0.027283,0.441608,0.138578, liq
0.213761,0.143102,0.523992,0.501204, fcc
0.101593,0.027137,0.360144,0.166893, liq
0.115844,0.162877,0.447102,0.455133, fcc
0.2002,0.144932,0.515122,0.490478, fcc
0.192145,0.163405,0.506902,0.485444, fcc
0.180649,0.175768,0.482445,0.463947, fcc
0.206043,0.16169,0.537894,0.483719, fcc
0.120721,0.025355,0.349645,0.168697, liq
0.19674,0.142147,0.48335,0.491037, fcc
0.167583,0.159833,0.430788,0.503474, fcc
0.165493,0.137245,0.472777,0.493287, fcc
0.075454,0.039302,0.38937,0.176261, liq
0.08941,0.04931,0.422627,0.38967, bcc
0.100215,0.031792,0.434777,0.226391, liq
0.077966,0.028713,0.305736,0.173334, liq
0.086927,0.03065,0.386049,0.133889, liq
0.109124,0.036562,0.412162,0.397057, bcc
0.110904,0.029022,0.406201,0.420108, bcc
0.132326,0.023343,0.352443,0.138908, liq
0.137614,0.0101,0.439505,0.396253, bcc
0.130378,0.041602,0.339126,0.113231, liq
0.064962,0.029225,0.460997,0.421844, bcc
0.075467,0.034879,0.465495,0.386099, bcc
0.126037,0.034074,0.394911,0.385414, bcc
0.059226,0.012775,0.455643,0.407627, bcc
0.081755,0.02839,0.255477,0.222323, liq
0.10601,0.045827,0.332893,0.168335, liq
0.140306,0.032927,0.186777,0.168378, liq
0.054657,0.023692,0.434027,0.419519, bcc
0.082964,0.04747,0.472015,0.410579, bcc
0.130659,0.024652,0.460071,0.41087, bcc
0.123642,0.020244,0.236498,0.177587, liq
0.044104,0.029468,0.387264,0.382183, bcc
0.081703,0.028425,0.495118,0.431688, bcc
0.140051,0.029097,0.322378,0.174467, liq
0.104749,0.028954,0.385159,0.163157, liq
0.079007,0.024744,0.394121,0.417496, bcc
0.0794,0.044093,0.445913,0.381251, bcc
0.092016,0.032736,0.254115,0.140952, liq
0.060495,0.036276,0.500602,0.418206, bcc
0.106108,0.033496,0.465129,0.381331, bcc
0.083984,0.024416,0.327767,0.173216, liq
0.071251,0.027519,0.410919,0.421801, bcc
0.067727,0.031175,0.451813,0.222023, liq
0.078988,0.041086,0.411572,0.411495, bcc
0.120939,0.019491,0.49675,0.156025, liq
0.045765,0.037068,0.389635,0.139976, liq
0.129553,0.021753,0.430887,0.409585, bcc
0.135566,0.0425,0.387379,0.11646, liq
0.116215,0.02697,0.452251,0.425021, bcc
0.098719,0.039968,0.456309,0.198564, liq
0.07178,0.022405,0.307757,0.209646, liq
0.126602,0.034082,0.349162,0.228276, liq
0.085623,0.053251,0.332059,0.173437, liq
0.149398,0.019973,0.374462,0.101738, liq
0.195416,0.041998,0.335531,0.118707, liq
0.092608,0.032425,0.256318,0.228393, liq
0.10284,0.031463,0.374188,0.110358, liq
0.09659,0.023195,0.426306,0.388829, bcc
0.111519,0.063226,0.409016,0.39758, bcc
0.102093,0.024196,0.419125,0.201236, liq
0.077802,0.031369,0.444172,0.155649, liq
0.116575,0.039408,0.3502,0.080567, liq
0.105494,0.040397,0.480785,0.425638, bcc
0.050052,0.050292,0.370635,0.377061, bcc
0.12283,0.031474,0.379019,0.135893, liq
0.081983,0.03101,0.374893,0.395972, bcc
0.143193,0.035268,0.414812,0.121863, liq
0.055665,0.040607,0.410034,0.413021, bcc
0.096346,0.03886,0.419309,0.374021, bcc
0.087192,0.048866,0.419177,0.416152, bcc
0.149077,0.03788,0.407256,0.409705, bcc
0.099123,0.011917,0.374423,0.166938, liq
0.084551,0.03519,0.327919,0.184618, liq
0.091954,0.036417,0.386602,0.420612, bcc
0.067098,0.0312,0.461464,0.441974, bcc
0.085828,0.029572,0.451658,0.157428, liq
0.086701,0.04764,0.434193,0.403808, bcc
0.063794,0.004826,0.423299,0.3837, bcc
0.111225,0.031309,0.444325,0.402879, bcc
0.18996,0.021928,0.420505,0.427383, bcc
0.095282,0.028067,0.439883,0.425559, bcc
0.127318,0.008784,0.48859,0.114159, liq
0.088972,0.037377,0.427476,0.223056, liq
0.076872,0.032255,0.388292,0.389745, bcc
0.070765,0.030793,0.335302,0.13003, liq
0.085522,0.039466,0.44568,0.185551, liq
0.083762,0.040933,0.466094,0.387081, bcc
0.091666,0.022861,0.420951,0.409618, bcc
0.115323,0.037845,0.426809,0.409749, bcc
0.078163,0.030887,0.508852,0.400934, bcc
0.117851,0.021632,0.468715,0.388169, bcc
0.084276,0.026406,0.365452,0.129853, liq
0.074486,0.033479,0.39711,0.136283, liq
0.084245,0.038532,0.497079,0.418598, bcc
0.091327,0.047149,0.438075,0.394656, bcc
0.126565,0.035203,0.341246,0.104749, liq
0.068387,0.036218,0.492863,0.412585, bcc
0.126094,0.028373,0.27409,0.210999, liq
0.080846,0.050333,0.434063,0.378304, bcc
0.081254,0.011019,0.459621,0.412893, bcc
0.085528,0.03869,0.486494,0.162826, liq
0.09529,0.03534,0.370536,0.186263, liq
0.099885,0.043712,0.295448,0.104363, liq
0.141088,0.025389,0.411134,0.400331, bcc
0.101473,0.030868,0.41079,0.130914, liq
0.086159,0.042535,0.476575,0.407513, bcc
0.10366,0.030758,0.250686,0.152175, liq
0.070812,0.031943,0.470188,0.376563, bcc
0.095798,0.01427,0.362314,0.26014, liq
0.074871,0.035199,0.477858,0.148712, liq
0.137642,0.041568,0.454037,0.401454, bcc
0.127038,0.019219,0.410429,0.3803, bcc
0.097431,0.048712,0.442017,0.422809, bcc
0.137942,0.031481,0.424899,0.42811, bcc
0.06908,0.036032,0.398371,0.409076, bcc
0.149133,0.02029,0.351508,0.15213, liq
0.128978,0.033729,0.372491,0.110313, liq
0.116481,0.019767,0.3829,0.430687, bcc
0.10255,0.034681,0.27275,0.129042, liq
0.12845,0.026538,0.33555,0.112514, liq
0.083233,0.040188,0.464145,0.179956, liq
0.113624,0.025597,0.430019,0.403272, bcc
0.115122,0.032294,0.389134,0.107324, liq
0.058361,0.029211,0.458133,0.431698, bcc
0.09661,0.037874,0.397393,0.412646, bcc
0.088814,0.039909,0.413384,0.387804, bcc
0.052666,0.023821,0.396907,0.411257, bcc
0.074692,0.025746,0.445586,0.386371, bcc
0.08351,0.041872,0.476374,0.38946, bcc
0.072276,0.044206,0.445361,0.401213, bcc
0.108729,0.042342,0.427621,0.404257, bcc
0.096676,0.027406,0.483502,0.433395, bcc
0.111003,0.038175,0.379041,0.385846, bcc
0.06341,0.043496,0.454293,0.392256, bcc
0.082501,0.042432,0.370219,0.416894, bcc
0.154366,0.033329,0.445824,0.106371, liq
0.130446,0.007892,0.40002,0.245685, liq
0.105142,0.041479,0.413897,0.410838, bcc
0.075017,0.035047,0.306197,0.173847, liq
0.109776,0.03118,0.448156,0.43786, bcc
0.088103,0.039822,0.456216,0.395088, bcc
0.167632,0.040121,0.418721,0.189415, liq
0.068612,0.041193,0.429284,0.357977, bcc
0.068681,0.04216,0.339789,0.200403, liq
0.14118,0.025629,0.4876,0.155874, liq
0.092828,0.026354,0.446411,0.390335, bcc
0.176969,0.040463,0.320471,0.207939, liq
0.12736,0.033806,0.418213,0.420306, bcc
0.071186,0.048286,0.426472,0.412658, bcc
0.039462,0.030645,0.483249,0.439938, bcc
0.106952,0.03801,0.434037,0.429589, bcc
0.136002,0.033142,0.396809,0.154881, liq
0.079118,0.059429,0.43824,0.404134, bcc
0.093478,0.023112,0.422215,0.412467, bcc
0.115399,0.040755,0.316791,0.063389, liq
0.076377,0.022657,0.446149,0.398174, bcc
0.091367,0.024161,0.393752,0.131021, liq
0.073448,0.031827,0.412876,0.410228, bcc
0.059292,0.039618,0.388492,0.350987, bcc
0.047171,0.038383,0.378533,0.117257, liq
0.06917,0.016655,0.509026,0.42393, bcc
0.092212,0.027202,0.420407,0.419969, bcc
0.08913,0.030779,0.4564,0.13445, liq
0.06362,0.035297,0.368171,0.398621, bcc
0.089448,0.024436,0.470061,0.424395, bcc
0.055039,0.029878,0.450143,0.406845, bcc
0.066573,0.022494,0.333195,0.167348, liq
0.077972,0.043989,0.380285,0.42847, bcc
0.14804,0.031412,0.340199,0.184767, liq
0.124949,0.028405,0.420479,0.441634, bcc
0.050151,0.015578,0.463996,0.399957, bcc
0.10615,0.035894,0.383086,0.18992, liq
0.082643,0.045624,0.407644,0.127165, liq
0.180795,0.035372,0.376685,0.138224, liq
0.098225,0.037773,0.47592,0.408884, bcc
0.141434,0.035669,0.356179,0.208288, liq
0.083973,0.02399,0.251255,0.158752, liq
0.09748,0.05409,0.473478,0.39574, bcc
0.074031,0.034931,0.389345,0.196541, liq
0.111832,0.004139,0.384784,0.116241, liq
0.147922,0.050188,0.397181,0.159162, liq
0.064442,0.021988,0.463332,0.425824, bcc
0.119399,0.026876,0.38241,0.179192, liq
0.132575,0.020964,0.257118,0.149047, liq
0.149403,0.043111,0.274658,0.130129, liq
0.106304,0.035099,0.465232,0.087189, liq
0.056783,0.047601,0.457034,0.387188, bcc
0.084661,0.019683,0.466454,0.428615, bcc
0.071032,0.031611,0.470419,0.393187, bcc
0.088094,0.009777,0.450364,0.401679, bcc
0.039238,0.021466,0.455285,0.436763, bcc
0.134916,0.026796,0.354708,0.139549, liq
0.111895,0.02188,0.37391,0.143524, liq
0.113213,0.042652,0.49653,0.174942, liq
0.109772,0.032003,0.378294,0.196949, liq
0.061098,0.023925,0.454961,0.421499, bcc
0.125171,0.026789,0.426114,0.178222, liq
0.121806,0.031464,0.462584,0.181906, liq
0.126544,0.035974,0.428303,0.134123, liq
0.084586,0.039023,0.47204,0.40215, bcc
0.091496,0.036093,0.360731,0.425803, bcc
0.143493,0.027232,0.459048,0.412743, bcc
0.126236,0.035312,0.430956,0.412167, bcc
0.0699,0.020509,0.472157,0.451695, bcc
0.124206,0.025322,0.269087,0.169853, liq
0.116863,0.021478,0.428192,0.149302, liq
0.082996,0.037123,0.39864,0.211683, liq
0.141353,0.033523,0.327975,0.107029, liq
0.078956,0.02998,0.397696,0.132766, liq
0.123116,0.034593,0.46022,0.164599, liq
0.056383,0.046937,0.44052,0.389475, bcc
0.119898,0.034548,0.245803,0.180158, liq
0.097092,0.039004,0.427839,0.394766, bcc
0.129058,0.024474,0.374063,0.18165, liq
0.095208,0.042297,0.428612,0.394673, bcc
0.099999,0.053314,0.396865,0.401722, bcc
0.060034,0.027858,0.448074,0.380003, bcc
0.06721,0.053866,0.424642,0.426589, bcc
0.133991,0.042298,0.46508,0.42203, bcc
0.078245,0.050025,0.463253,0.411912, bcc
0.133148,0.031758,0.415253,0.399393, bcc
0.119255,0.02087,0.380506,0.447281, bcc
0.106429,0.03672,0.427036,0.403695, bcc
0.107703,0.048942,0.181384,0.191463, liq
0.119636,0.032388,0.340018,0.210904, liq
0.115967,0.013864,0.352483,0.1662, liq
0.076673,0.026879,0.327313,0.056753, liq
0.093549,0.042649,0.452864,0.407971, bcc
0.094869,0.034554,0.313845,0.107772, liq
0.1607,0.029477,0.32467,0.172082, liq
0.073838,0.04066,0.457785,0.428778, bcc
0.114842,0.035506,0.421096,0.193683, liq
0.101115,0.051504,0.41071,0.160533, liq
0.104429,0.048609,0.277896,0.170755, liq
0.153263,0.020173,0.366246,0.14236, liq
0.103342,0.028065,0.404455,0.380988, bcc
0.055802,0.028281,0.257848,0.107143, liq
0.151407,0.015419,0.399458,0.426756, bcc
0.091073,0.034543,0.448039,0.399769, bcc
0.106156,0.03719,0.5228,0.412577, bcc
0.03315,0.05751,0.38881,0.388453, bcc
0.06312,0.039355,0.184749,0.222464, liq
0.119525,0.031305,0.500471,0.411946, bcc
0.07086,0.033562,0.453161,0.412138, bcc
0.078597,0.032393,0.396801,0.094378, liq
0.071781,0.048887,0.465349,0.389206, bcc
0.102481,0.021901,0.305199,0.192053, liq
0.121147,0.022671,0.446316,0.386785, bcc
0.096281,0.044453,0.420993,0.400223, bcc
0.117028,0.047456,0.492814,0.396439, bcc
0.117555,0.043032,0.269669,0.099666, liq
0.100816,0.038119,0.40017,0.147945, liq
0.038028,0.030882,0.399194,0.223171, liq
0.095799,0.026481,0.473335,0.399031, bcc
0.11489,0.029117,0.35433,0.179557, liq
0.044899,0.035498,0.335266,0.214891, liq
0.105505,0.026633,0.511815,0.207837, liq
0.106541,0.027405,0.37949,0.147163, liq
0.069633,0.032317,0.4768,0.425371, bcc
0.128802,0.034514,0.382938,0.183704, liq
0.090335,0.019026,0.341946,0.258246, liq
0.127231,0.043856,0.433683,0.17342, liq
0.154439,0.033098,0.330969,0.170169, liq
0.152129,0.055934,0.385019,0.414632, bcc
0.063194,0.027864,0.293313,0.174457, liq
0.064413,0.030615,0.467254,0.365298, bcc
0.07285,0.029806,0.356853,0.388628, bcc
0.078432,0.037347,0.418902,0.427279, bcc
0.06217,0.032925,0.266732,0.179843, liq
0.063646,0.031537,0.487541,0.36228, bcc
0.062729,0.04082,0.357588,0.18184, liq
0.050318,0.032996,0.324303,0.120219, liq
0.106343,0.029058,0.456578,0.388245, bcc
0.078414,0.04433,0.453915,0.41342, bcc
0.058225,0.024781,0.353647,0.148106, liq
0.142803,0.030728,0.46046,0.166946, liq
0.117698,0.03868,0.426842,0.390303, bcc
0.106576,0.034968,0.433225,0.390903, bcc
0.067756,0.021825,0.406733,0.382118, bcc
0.158604,0.018828,0.474383,0.193791, liq
0.07537,0.046213,0.412628,0.392101, bcc
0.052675,0.046671,0.456229,0.407081, bcc
0.078085,0.014258,0.418846,0.407607, bcc
0.084069,0.050158,0.441379,0.406737, bcc
0.124629,0.037462,0.298873,0.202365, liq
0.105937,0.022683,0.419226,0.414489, bcc
0.132737,0.034715,0.501193,0.409794, bcc
0.112274,0.03158,0.389624,0.126366, liq
0.162674,0.03091,0.291256,0.160414, liq
0.092857,0.02448,0.476072,0.410121, bcc
0.071074,0.035793,0.473764,0.380398, bcc
0.07515,0.030809,0.397381,0.170411, liq
0.091697,0.025537,0.447861,0.415851, bcc
0.066791,0.036309,0.410022,0.431527, bcc
0.04894,0.020717,0.348948,0.171529, liq
0.086958,0.038069,0.476286,0.41671, bcc
0.118973,0.042005,0.376611,0.236163, liq
0.095869,0.048173,0.445982,0.416732, bcc
